case_id,dimension,term_id,term,source_cell,raw_value,rule
P02,methods,methods:brainstorming sessions,brainstorming sessions,H7,"Co-design workshops, brainstorming sessions	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,methods,methods:training on data collection,Training on data collection,H8,"Training on data collection, semi-structured interviews, document review	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,methods,methods:semi-structured interviews,semi-structured interviews,H8,"Training on data collection, semi-structured interviews, document review	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,methods,methods:document review,document review,H8,"Training on data collection, semi-structured interviews, document review	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,methods,methods:feedback meetings,Feedback meetings,H9,"Feedback meetings, action plans based on results	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,methods,methods:action plans based on results,action plans based on results,H9,"Feedback meetings, action plans based on results	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P02,data_source,data_source:interview transcripts,interview transcripts,N6,interview transcripts,trim whitespace; case-insensitive key
P02,data_source,data_source:organizational documents,organizational documents,N7,organizational documents,trim whitespace; case-insensitive key
P02,data_source,data_source:meeting records,meeting records,N8,meeting records,trim whitespace; case-insensitive key
P02,data_source,data_source:user feedback,user feedback,N9,user feedback,trim whitespace; case-insensitive key
P02,stage,stage:framing and partnership building,Framing and Partnership Building,F6,Framing and Partnership Building,trim whitespace; case-insensitive key
P02,stage,stage:co-planning of evaluation,Co-planning of Evaluation,F7,Co-planning of Evaluation	,trim whitespace; case-insensitive key
P02,stage,stage:data collection and analysis,Data Collection and Analysis,F8,Data Collection and Analysis	,trim whitespace; case-insensitive key
P02,stage,stage:utilization of results,Utilization of Results,F9,Utilization of Results	,trim whitespace; case-insensitive key
P02,institution,institution:université de montréal,Université de Montréal,D6,Université de Montréal,trim whitespace; case-insensitive key
P02,data_type,data_type:qualitative and quantitative,Qualitative and Quantitative,M6,Qualitative and Quantitative,trim whitespace; case-insensitive key
P02,type,type:evaluation / experiment in an organizational setting,Evaluation / Experiment in an organizational setting,B6,Evaluation / Experiment in an organizational setting,trim whitespace; case-insensitive key
P03,practices,practices:participatory framing,Participatory framing,I10,"Participatory framing, shared purpose",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:shared purpose,shared purpose,I10,"Participatory framing, shared purpose",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:question co-design,Question co-design,I11,"Question co-design, stakeholder prioritization",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:stakeholder prioritization,stakeholder prioritization,I11,"Question co-design, stakeholder prioritization",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:participatory research,Participatory research,I12,"Participatory research, group analysis",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:group analysis,group analysis,I12,"Participatory research, group analysis",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,practices,practices:focused planning,Focused planning,I13,Focused planning,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:workshops,Workshops,H10,"Workshops, collaborative goal-setting	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:collaborative goal-setting,collaborative goal-setting,H10,"Workshops, collaborative goal-setting	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:group brainstorming,Group brainstorming,H11,"Group brainstorming, structured facilitation sessions	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:structured facilitation sessions,structured facilitation sessions,H11,"Group brainstorming, structured facilitation sessions	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:simple surveys,Simple surveys,H12,"Simple surveys, collective interpretation meetings	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:collective interpretation meetings,collective interpretation meetings,H12,"Simple surveys, collective interpretation meetings	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,methods,methods:application planning sessions,Application planning sessions,H13,Application planning sessions	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P03,data_source,data_source:stakeholder perspectives,stakeholder perspectives,N10,stakeholder perspectives,trim whitespace; case-insensitive key
P03,data_source,data_source:simple aggregated survey data,simple aggregated survey data,N11,simple aggregated survey data,trim whitespace; case-insensitive key
P03,stage,stage:problem framing,Problem Framing,F10,Problem Framing,trim whitespace; case-insensitive key
P03,stage,stage:collaborative question development,Collaborative Question Development,F11,Collaborative Question Development	,trim whitespace; case-insensitive key
P03,stage,stage:data collection and analysis,Data Collection and Analysis,F12,Data Collection and Analysis	,trim whitespace; case-insensitive key
P03,stage,stage:action based on findings,Action Based on Findings,F13,Action Based on Findings	,trim whitespace; case-insensitive key
P03,institution,institution:local county day care council (specific institution anonymized),Local County Day Care Council (specific institution anonymized),D10,Local County Day Care Council (specific institution anonymized),trim whitespace; case-insensitive key
P03,data_type,data_type:primarily qualitative,Primarily qualitative,M10,Primarily qualitative,trim whitespace; case-insensitive key
P03,type,type:experiment/service improvement in childcare,Experiment/Service Improvement in Childcare,B10,Experiment/Service Improvement in Childcare,trim whitespace; case-insensitive key
P04,practices,practices:participatory needs mapping,Participatory needs mapping,I14,Participatory needs mapping,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,practices,practices:goal co-definition,Goal co-definition,I15,"Goal co-definition, success mapping",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,practices,practices:success mapping,success mapping,I15,"Goal co-definition, success mapping",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,practices,practices:capacity building,Capacity building,I16,"Capacity building, data democratization",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,practices,practices:data democratization,data democratization,I16,"Capacity building, data democratization",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,practices,practices:utilization-driven adaptation,Utilization-driven adaptation,I17,Utilization-driven adaptation,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:stakeholder meetings,Stakeholder meetings,H14,"Stakeholder meetings, facilitated discussion groups	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:facilitated discussion groups,facilitated discussion groups,H14,"Stakeholder meetings, facilitated discussion groups	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:success mapping workshops,Success mapping workshops,H15,"Success mapping workshops, group visioning	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:group visioning,group visioning,H15,"Success mapping workshops, group visioning	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:simple monitoring tools,Simple monitoring tools,H16,"Simple monitoring tools, analysis workshops	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:analysis workshops,analysis workshops,H16,"Simple monitoring tools, analysis workshops	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,methods,methods:action planning meetings,Action planning meetings,H17,Action planning meetings	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P04,data_source,data_source:staff-generated data,staff-generated data,N14,staff-generated data,trim whitespace; case-insensitive key
P04,data_source,data_source:program participation metrics,program participation metrics,N15,program participation metrics,trim whitespace; case-insensitive key
P04,data_source,data_source:stakeholder reflections,stakeholder reflections,N16,"stakeholder reflections
",trim whitespace; case-insensitive key
P04,stage,stage:problem identification,Problem Identification,F14,Problem Identification	,trim whitespace; case-insensitive key
P04,stage,stage:collaborative definition of success,Collaborative Definition of Success,F15,Collaborative Definition of Success	,trim whitespace; case-insensitive key
P04,stage,stage:data collection and analysis,Data Collection and Analysis,F16,Data Collection and Analysis	,trim whitespace; case-insensitive key
P04,stage,stage:application for program planning,Application for Program Planning,F17,Application for Program Planning	,trim whitespace; case-insensitive key
P04,institution,institution:municipal city youth bureau (specific city anonymized),Municipal City Youth Bureau (specific city anonymized),D14,Municipal City Youth Bureau (specific city anonymized),trim whitespace; case-insensitive key
P04,data_type,data_type:qualitative,Qualitative,M14,Qualitative ,trim whitespace; case-insensitive key
P04,type,type:experiment/youth services program,Experiment/Youth Services Program,B14,Experiment/Youth Services Program,trim whitespace; case-insensitive key
P05,practices,practices:collaborative session planning templates,Collaborative session planning templates,I18,"Collaborative session planning templates, facilitator mapping tools	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:facilitator mapping tools,facilitator mapping tools,I18,"Collaborative session planning templates, facilitator mapping tools	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:pocket chart boards,Pocket Chart boards,I19,"Pocket Chart boards, participatory sorting templates, storytelling cutouts (Flexiflans)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:participatory sorting templates,participatory sorting templates,I19,"Pocket Chart boards, participatory sorting templates, storytelling cutouts (Flexiflans)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:storytelling cutouts (flexiflans),storytelling cutouts (Flexiflans),I19,"Pocket Chart boards, participatory sorting templates, storytelling cutouts (Flexiflans)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:visual voting setups (pocket charts),Visual voting setups (Pocket Charts),I20,"Visual voting setups (Pocket Charts), narrative co-creation props (Flexiflans)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:narrative co-creation props (flexiflans),narrative co-creation props (Flexiflans),I20,"Visual voting setups (Pocket Charts), narrative co-creation props (Flexiflans)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:decision-mapping tools,Decision-mapping tools,I21,"Decision-mapping tools, simplified community planning charts	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,practices,practices:simplified community planning charts,simplified community planning charts,I21,"Decision-mapping tools, simplified community planning charts	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:pre-workshop planning sessions,Pre-workshop planning sessions,H18,"Pre-workshop planning sessions, training-of-trainers	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:training-of-trainers,training-of-trainers,H18,"Pre-workshop planning sessions, training-of-trainers	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:poster analysis exercises,Poster analysis exercises,H19,"Poster analysis exercises, introduction to Pocket Charts (Participatory survey tool using a physical board with pockets representing different categories	), Three-Pile Sorting (Participatory classification exercise using cards or images sorted into three piles), Flexiflans (Storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:introduction to pocket charts (participatory survey tool using a physical board with pockets representing different categories ),introduction to Pocket Charts (Participatory survey tool using a physical board with pockets representing different categories ),H19,"Poster analysis exercises, introduction to Pocket Charts (Participatory survey tool using a physical board with pockets representing different categories	), Three-Pile Sorting (Participatory classification exercise using cards or images sorted into three piles), Flexiflans (Storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:three-pile sorting (participatory classification exercise using cards or images sorted into three piles),Three-Pile Sorting (Participatory classification exercise using cards or images sorted into three piles),H19,"Poster analysis exercises, introduction to Pocket Charts (Participatory survey tool using a physical board with pockets representing different categories	), Three-Pile Sorting (Participatory classification exercise using cards or images sorted into three piles), Flexiflans (Storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,"methods:flexiflans (storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)","Flexiflans (Storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)",H19,"Poster analysis exercises, introduction to Pocket Charts (Participatory survey tool using a physical board with pockets representing different categories	), Three-Pile Sorting (Participatory classification exercise using cards or images sorted into three piles), Flexiflans (Storytelling and scenario-building tool using felt boards and movable paper cutouts of people, houses, objects)	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:pocket chart voting,Pocket Chart voting,H20,"Pocket Chart voting, storytelling with Flexiflans	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:storytelling with flexiflans,storytelling with Flexiflans,H20,"Pocket Chart voting, storytelling with Flexiflans	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:group analysis sessions,Group analysis sessions,H21,"Group analysis sessions, alternative planning meetings	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,methods,methods:alternative planning meetings,alternative planning meetings,H21,"Group analysis sessions, alternative planning meetings	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P05,data_source,data_source:workshop discussions,workshop discussions,N18,workshop discussions,trim whitespace; case-insensitive key
P05,data_source,data_source:participatory tool applications,participatory tool applications,N19,participatory tool applications,trim whitespace; case-insensitive key
P05,data_source,data_source:community feedback,community feedback,N20,community feedback,trim whitespace; case-insensitive key
P05,stage,stage:pre-planning workshop,Pre-Planning Workshop,F18,Pre-Planning Workshop	,trim whitespace; case-insensitive key
P05,stage,stage:participatory monitoring and evaluation training,Participatory Monitoring and Evaluation Training,F19,Participatory Monitoring and Evaluation Training	,trim whitespace; case-insensitive key
P05,stage,stage:field testing of new tools,Field Testing of New Tools,F20,Field Testing of New Tools	,trim whitespace; case-insensitive key
P05,stage,stage:reflection and alternative planning,Reflection and Alternative Planning,F21,Reflection and Alternative Planning	,trim whitespace; case-insensitive key
P05,institution,"institution:care/kenya – shewas project, with support from prowwess (rwsg-ea), kwaho, netwas, western kenya-finland western water supply program","CARE/Kenya – SHEWAS Project, with support from PROWWESS (RWSG-EA), KWAHO, NETWAS, Western Kenya-Finland Western Water Supply Program",D18,"CARE/Kenya – SHEWAS Project, with support from PROWWESS (RWSG-EA), KWAHO, NETWAS, Western Kenya-Finland Western Water Supply Program",trim whitespace; case-insensitive key
P05,data_type,data_type:qualitative,Qualitative,M18,Qualitative ,trim whitespace; case-insensitive key
P05,type,type:workshop,Workshop,B18,Workshop,trim whitespace; case-insensitive key
P06,practices,practices:observational templates,Observational templates,I22,"Observational templates, site mapping sheets	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,practices,practices:site mapping sheets,site mapping sheets,I22,"Observational templates, site mapping sheets	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,practices,practices:creative question templates,Creative question templates,I23,Creative question templates	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,practices,practices:conversation guides,Conversation guides,I24,Conversation guides	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,practices,practices:interpretive planning frameworks,Interpretive planning frameworks,I25,Interpretive planning frameworks	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,methods,methods:observational tours,Observational tours,H22,Observational tours	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,methods,methods:simple,Simple,H23,"Simple, child-friendly survey forms	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,methods,methods:child-friendly survey forms,child-friendly survey forms,H23,"Simple, child-friendly survey forms	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,methods,methods:moderated focus group discussions,Moderated focus group discussions,H24,Moderated focus group discussions	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,methods,methods:thematic synthesis,Thematic synthesis,H25,Thematic synthesis	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P06,data_source,data_source:focus group discussions,focus group discussions,N22,focus group discussions,trim whitespace; case-insensitive key
P06,data_source,data_source:observational feedback,observational feedback,N23,observational feedback,trim whitespace; case-insensitive key
P06,stage,stage:site visits,Site Visits,F22,Site Visits	,trim whitespace; case-insensitive key
P06,stage,stage:surveys with children,Surveys with Children,F23,Surveys with Children	,trim whitespace; case-insensitive key
P06,stage,stage:focus group discussions,Focus Group Discussions,F24,Focus Group Discussions	,trim whitespace; case-insensitive key
P06,stage,stage:synthesis into design principles,Synthesis into Design Principles,F25,Synthesis into Design Principles	,trim whitespace; case-insensitive key
P06,institution,"institution:department of educational policy and administration, university of minnesota","Department of Educational Policy and Administration, University of Minnesota",D22,"Department of Educational Policy and Administration, University of Minnesota",trim whitespace; case-insensitive key
P06,data_type,data_type:qualitative,Qualitative,M22,Qualitative,trim whitespace; case-insensitive key
P06,type,type:methods,Methods,B22,Methods,trim whitespace; case-insensitive key
P07,practices,practices:misconception tracking matrices,Misconception tracking matrices,I26,Misconception tracking matrices	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,practices,practices:interactive exhibit modules,Interactive exhibit modules,I27,Interactive exhibit modules	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,practices,practices:comparative learning assessment tools,Comparative learning assessment tools,I28,Comparative learning assessment tools	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,practices,practices:prototyping refinement frameworks,Prototyping refinement frameworks,I29,Prototyping refinement frameworks	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,methods,methods:structured interviews,Structured interviews,H26,Structured interviews	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,methods,methods:prototype exhibit construction,Prototype exhibit construction,H27,Prototype exhibit construction	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,methods,methods:follow-up interviews,Follow-up interviews,H28,Follow-up interviews	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,methods,methods:iterative redesign processes,Iterative redesign processes,H29,Iterative redesign processes	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P07,data_source,data_source:interviews,interviews,N26,interviews,trim whitespace; case-insensitive key
P07,data_source,data_source:comparative assessment,Comparative assessment,N27,Comparative assessment,trim whitespace; case-insensitive key
P07,stage,stage:pre-prototype interviews,Pre-Prototype Interviews,F26,Pre-Prototype Interviews	,trim whitespace; case-insensitive key
P07,stage,stage:exhibit prototyping,Exhibit Prototyping,F27,Exhibit Prototyping	,trim whitespace; case-insensitive key
P07,stage,stage:post-prototype interviews,Post-Prototype Interviews,F28,Post-Prototype Interviews	,trim whitespace; case-insensitive key
P07,stage,stage:exhibit adjustment,Exhibit Adjustment,F29,Exhibit Adjustment	,trim whitespace; case-insensitive key
P07,institution,institution:franklin institute science museum,Franklin Institute Science Museum,D26,Franklin Institute Science Museum,trim whitespace; case-insensitive key
P07,data_type,data_type:qualitative,Qualitative,M26,Qualitative,trim whitespace; case-insensitive key
P07,type,type:methods,Methods,B26,Methods,trim whitespace; case-insensitive key
P08,practices,practices:data extraction templates for archives,Data extraction templates for archives,I30,Data extraction templates for archives	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,practices,practices:spatial mapping tools,spatial mapping tools,I31,"spatial mapping tools, demographic analysis models",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,practices,practices:demographic analysis models,demographic analysis models,I31,"spatial mapping tools, demographic analysis models",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,practices,practices:audience segmentation and strategic planning tools,Audience segmentation and strategic planning tools,I32,Audience segmentation and strategic planning tools	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,methods,methods:review of archival visitor-generated data,Review of archival visitor-generated data,H30,Review of archival visitor-generated data	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,methods,methods:spatial analysis,Spatial analysis,H31,"Spatial analysis, demographic cross-referencing	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,methods,methods:demographic cross-referencing,demographic cross-referencing,H31,"Spatial analysis, demographic cross-referencing	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,methods,methods:strategic interpretation of findings,Strategic interpretation of findings,H32,Strategic interpretation of findings	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P08,data_source,data_source:archival records,archival records,N30,archival records,trim whitespace; case-insensitive key
P08,data_source,data_source:archival records,archival records,N31,archival records,trim whitespace; case-insensitive key
P08,stage,stage:archival data identification,Archival Data Identification,F30,Archival Data Identification	,trim whitespace; case-insensitive key
P08,stage,stage:data analysis (spatial and demographic profiling),Data Analysis (Spatial and Demographic Profiling),F31,Data Analysis (Spatial and Demographic Profiling)	,trim whitespace; case-insensitive key
P08,stage,stage:program adjustment,Program Adjustment,F32,Program Adjustment	,trim whitespace; case-insensitive key
P08,institution,institution:not specified,Not specified,D30,Not specified,trim whitespace; case-insensitive key
P08,data_type,data_type:quantitative,Quantitative,M30,Quantitative,trim whitespace; case-insensitive key
P08,data_type,data_type:qualitative,Qualitative,M31,Qualitative,trim whitespace; case-insensitive key
P08,type,type:methods,Methods,B30,Methods,trim whitespace; case-insensitive key
P09,practices,practices:interactive participatory displays,Interactive participatory displays,I33,Interactive participatory displays	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,practices,practices:sticky note response systems,Sticky note response systems,I34,Sticky note response systems	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,practices,practices:visitor interaction spaces,Visitor interaction spaces,I35,Visitor interaction spaces	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,practices,practices:response analysis templates,Response analysis templates,I36,Response analysis templates	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,practices,practices:content and display redesign frameworks,Content and display redesign frameworks,I37,Content and display redesign frameworks	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:easel boards,Easel boards,H33,"Easel boards, pens, sticky notes	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:pens,pens,H33,"Easel boards, pens, sticky notes	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:sticky notes,sticky notes,H33,"Easel boards, pens, sticky notes	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:sticky notes,Sticky notes,H34,"Sticky notes, free-response feedback collection	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:free-response feedback collection,free-response feedback collection,H34,"Sticky notes, free-response feedback collection	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:open,Open,H35,"Open, cumulative sticky note boards	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:cumulative sticky note boards,cumulative sticky note boards,H35,"Open, cumulative sticky note boards	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:manual coding and thematic grouping,Manual coding and thematic grouping,H36,Manual coding and thematic grouping	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,methods,methods:strategic redesign based on participant feedback,Strategic redesign based on participant feedback,H37,Strategic redesign based on participant feedback	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P09,data_source,data_source:visitor written responses,visitor written responses,N33,visitor written responses,trim whitespace; case-insensitive key
P09,data_source,data_source:informal peer-generated interactions,informal peer-generated interactions,N34,informal peer-generated interactions,trim whitespace; case-insensitive key
P09,stage,stage:survey board setup,Survey Board Setup,F33,Survey Board Setup	,trim whitespace; case-insensitive key
P09,stage,stage:participant response collection,Participant Response Collection,F34,Participant Response Collection	,trim whitespace; case-insensitive key
P09,stage,stage:peer interaction,Peer Interaction,F35,Peer Interaction	,trim whitespace; case-insensitive key
P09,stage,stage:data compilation,Data Compilation,F36,Data Compilation	,trim whitespace; case-insensitive key
P09,stage,stage:exhibit redesign,Exhibit Redesign,F37,Exhibit Redesign	,trim whitespace; case-insensitive key
P09,institution,"institution:bradbury science museum, los alamos, new mexico","Bradbury Science Museum, Los Alamos, New Mexico",D33,"Bradbury Science Museum, Los Alamos, New Mexico",trim whitespace; case-insensitive key
P09,data_type,data_type:qualitative,Qualitative,M33,Qualitative ,trim whitespace; case-insensitive key
P09,type,type:methods,Methods,B33,Methods,trim whitespace; case-insensitive key
P10,practices,practices:talk-aloud protocol guides,Talk-aloud protocol guides,I38,Talk-aloud protocol guides	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,practices,practices:reaction recording templates,Reaction recording templates,I39,Reaction recording templates	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,practices,practices:field notes templates,Field notes templates,I40,"Field notes templates, audio transcripts	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,practices,practices:audio transcripts,audio transcripts,I40,"Field notes templates, audio transcripts	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,practices,practices:formative evaluation frameworks,Formative evaluation frameworks,I41,Formative evaluation frameworks	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:brief participant instruction,Brief participant instruction,H38,"Brief participant instruction, verbal prompting	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:verbal prompting,verbal prompting,H38,"Brief participant instruction, verbal prompting	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:guided verbal protocol recording,Guided verbal protocol recording,H39,Guided verbal protocol recording	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:audio recording,Audio recording,H40,"Audio recording, written observational notes	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:written observational notes,written observational notes,H40,"Audio recording, written observational notes	",split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,methods,methods:thematic and emotional analysis,Thematic and emotional analysis,H41,Thematic and emotional analysis	,split commas/semicolons/newlines outside parentheses; trim whitespace; case-insensitive key
P10,data_source,data_source:verbal data from participant reflections,verbal data from participant reflections,N38,verbal data from participant reflections,trim whitespace; case-insensitive key
P10,stage,stage:orientation and prompting,Orientation and Prompting,F38,Orientation and Prompting	,trim whitespace; case-insensitive key
P10,stage,stage:talk-aloud walkthrough,Talk-Aloud Walkthrough,F39,Talk-Aloud Walkthrough	,trim whitespace; case-insensitive key
P10,stage,stage:data collection,Data Collection,F40,Data Collection	,trim whitespace; case-insensitive key
P10,stage,stage:analysis for formative or summative use,Analysis for Formative or Summative Use,F41,Analysis for Formative or Summative Use	,trim whitespace; case-insensitive key
P10,institution,institution:not specified,Not specified,D38,Not specified,trim whitespace; case-insensitive key
P10,data_type,data_type:qualitative,Qualitative,M38,Qualitative,trim whitespace; case-insensitive key
P10,type,type:methods,Methods,B38,Methods,trim whitespace; case-insensitive key
P11,type,type:mathodology,Mathodology,B42,Mathodology,trim whitespace; case-insensitive key
